date,block_size_total,fee_ratio_multiple,fees_total,gas_price_mean,asol,cdd,dormancy,liveliness,nupl,nvt_ratio,nvt_signal,sopr,velocity,difficulty,market_cap_to_thermocap_ratio,miner_revenue_fees,miner_revenue_total,thermocap,issuance,exchange_deposits,exchange_withdrawals,exchanges_net_flow_volume,external_contract_calls,internal_contract_calls,transaction_count,transaction_rate,transfer_volume_sum,active_addresses,new_addresses,total_addresses,price
24/11/2016,8418960,551.1714189,58.89329241,27957005767,15.38251878,30151051.88,36.03594675,0.550315967,0.014687511,103.1241493,45.09935146,0.972788769,0.00969705,6.4519E+13,8.58E-08,0.001814318,32460.29954,107826192.8,32401.40625,3817,320,65617.02507,12180,3476,36772,0.425601852,836693.7628,15802,1121,645775,9.25
25/11/2016,10798914,559.9677242,59.80974804,17357950829,35.1334323,11222797.21,7.407807612,0.54949465,0.042234129,56.97492088,46.26394558,0.992734807,0.017551582,6.91081E+13,8.79E-08,0.001785817,33491.5285,108141971.4,33431.71875,5230,341,-9855.494017,13817,3130,55681,0.644456019,1514995.772,27720,7516,653291,9.51
26/11/2016,8912450,448.6179515,72.59888123,24476330143,12.19813746,29543286.9,42.02603045,0.548645754,0.042179208,122.8338836,46.28088155,0.901969803,0.008141076,6.73683E+13,8.76E-08,0.002229068,32569.16138,108449820.6,32496.5625,5029,352,59008.79495,17443,3572,40696,0.471018519,702975.9075,14408,1534,654825,9.5
27/11/2016,10123799,294.3160224,114.9160502,25187618136,12.28155937,10576686.6,14.8429401,0.548014816,0.03331979,121.2267377,46.02718413,0.942491419,0.008249005,6.64842E+13,8.65E-08,0.003397708,33821.6348,108759135.2,33706.71875,4952,419,82829.56521,19965,5820,44383,0.51369213,712573.5558,15693,1645,656470,9.41
28/11/2016,10458762,278.6963256,122.2192756,25725607641,12.26233289,33118802.75,41.65576252,0.547080391,-0.038310615,108.6924005,42.95681351,0.973627816,0.009200275,6.98034E+13,8.04E-08,0.003588135,34062.06303,109061605,33939.84375,5700,514,18680.17728,21923,3815,48138,0.557152778,795059.3326,16437,1612,658082,8.77
29/11/2016,10133825,325.6200312,101.5894448,25162584779,14.10403669,56659671.25,42.99375507,0.547226644,-0.08794486,65.59877801,41.023913,0.949775325,0.015244186,6.9785E+13,7.66E-08,0.003071064,33079.55819,109338423.5,32977.96875,5543,699,83271.23742,21469,4636,46232,0.535092593,1317858.167,15063,1629,659711,8.37
30/11/2016,13386865,902.4763336,35.31984015,23375317675,14.90502798,29917249.15,25.21453167,0.547165564,-0.053155061,72.88759043,42.71719041,0.982061918,0.013719757,7.02765E+13,7.88E-08,0.001108062,31875.31984,109612880.7,31840,4734,564,137371.8393,13740,18575,38429,0.444780093,1186508.222,16222,1748,661459,8.64
1/12/2016,8524661,1167.224224,27.22313652,22784113143,16.67101649,35447491.43,34.17314134,0.546333246,-0.081877925,83.40328305,41.85378736,0.873057861,0.011989936,7.03169E+13,7.64E-08,0.000856733,31775.50439,109884330.5,31748.28125,5255,416,-85404.21811,13834,10023,36928,0.427407407,1037290.985,14715,1511,662970,8.4
2/12/2016,8878910,1133.279793,28.08175722,23054180874,16.53695038,46575891.73,14.0488553,0.546175303,-0.188765102,26.10496397,37.77873854,0.945268472,0.038306891,7.24484E+13,6.94E-08,0.000882395,31824.48801,110139068.1,31796.40625,5383,737,-91757.46872,15150,3837,41419,0.479386574,3315280.194,16556,2514,665484,7.64
3/12/2016,8651268,1240.533024,25.9100852,22020928393,14.57052659,60331309.78,12.50135846,0.546789357,-0.112751417,17.93985488,39.71704161,0.955477864,0.055741811,7.77698E+13,7.37E-08,0.000806105,32142.31634,110393911.3,32116.40625,5205,425,214169.8548,13487,3692,40569,0.469548611,4825980.311,16472,2729,668213,8.14
4/12/2016,8395771,1188.113731,26.25906785,22552049926,26.6073807,22156856.15,13.09269635,0.546108887,-0.208580507,51.17781854,36.50125152,0.972692068,0.019539715,7.54794E+13,6.78E-08,0.00084167,31198.75907,110639210.5,31172.5,4938,418,-9698.776225,14981,7254,38843,0.449571759,1692306.578,16946,2856,671069,7.5
5/12/2016,8954622,1000.083011,31.26022778,23029361571,21.22928825,52839940.7,14.50397451,0.545820839,-0.335168455,23.78165639,32.62586614,0.8830447,0.042049216,7.20568E+13,6.11E-08,0.000999917,31262.82273,110867003.6,31231.5625,5394,713,194597.898,14552,6168,40796,0.472175926,3643135.242,15877,3453,674522,6.77
6/12/2016,9833498,921.9357991,34.72419036,22736949333,21.40496922,86243743.08,13.77616619,0.54678047,-0.151384696,13.84453706,36.83949751,0.93098567,0.072230656,7.40626E+13,7.02E-08,0.001084674,32013.47419,111087003.2,31978.75,5724,1220,5486.517434,17718,8319,47297,0.547418981,6260358.79,18086,2149,676671,7.8
7/12/2016,9247128,907.3588839,34.98683089,23373212813,18.79056118,57060091.16,23.34673916,0.546724898,-0.06083267,35.47564486,39.86158724,0.988292106,0.028188353,7.53386E+13,7.59E-08,0.0011021,31745.61183,111336518.4,31710.625,5659,766,-102094.815,16518,5617,41563,0.481053241,2444028.297,14955,1673,678344,8.45
8/12/2016,8670927,41.49780286,792.4889805,9.39565E+11,15.88578532,72101357.53,28.78133001,0.547988396,-0.088208195,34.62299828,38.50621598,0.955766654,0.028882536,7.93755E+13,7.37E-08,0.024097661,32886.55148,111609948.9,32094.0625,5719,569,-86364.74774,13047,5656,38830,0.449421296,2505143.351,15091,1542,679886,8.23
9/12/2016,9087681,1008.403608,31.42794483,22948363843,15.04249802,13428845.72,5.314304114,0.547490401,-0.03825052,34.33708906,40.00541022,1.008560602,0.029123028,8.0451E+13,7.71E-08,0.000991666,31692.05294,111874480.3,31660.625,5610,474,41646.93927,12760,6547,40605,0.469965278,2526924.586,16041,1543,681429,8.62
10/12/2016,8673276,1092.26196,29.02731646,22714084726,16.86419268,11598314.98,8.209309271,0.546464972,-0.077741227,61.43643327,38.51656285,0.998359162,0.016276987,8.1496E+13,7.41E-08,0.000915531,31705.43357,112142120.4,31676.40625,5679,468,-45518.95138,12809,3987,39735,0.459895833,1412824.709,14647,2019,683448,8.31
11/12/2016,10250128,864.4909539,36.80282475,22609806496,16.29461347,39017963.52,20.03993683,0.546182732,-0.058606884,44.59693391,39.09699581,1.015885131,0.022423066,8.34837E+13,7.53E-08,0.00115675,31815.70907,112406809.8,31778.90625,5343,307,6065.394878,12347,6200,38326,0.443587963,1947010.305,15171,1517,684965,8.46
12/12/2016,8860594,1004.388124,31.2366663,23526685428,17.05680027,8291623.21,7.79163276,0.545153055,-0.032400114,81.62419346,40.14117861,0.996027131,0.01225127,8.09699E+13,7.69E-08,0.000995631,31373.73667,112672160.6,31342.5,5541,435,-64485.00377,11834,4782,38455,0.445081019,1064170.177,15800,1475,686440,8.67
13/12/2016,9338690,1028.307076,30.96445138,22646873529,18.95748599,28612477.1,25.85975125,0.544329528,-0.056469736,78.53403049,39.2205921,0.937921483,0.012733333,8.178E+13,7.50E-08,0.000972472,31840.96445,112942459.2,31810,5476,434,-7949.287598,17550,5796,44471,0.514710648,1106448.273,14426,1426,687866,8.47
14/12/2016,11158807,913.9700234,34.88665338,21838805160,17.24126788,7949542.333,7.551975305,0.543556793,-0.057565646,82.57842505,39.15438853,0.983096552,0.012109701,8.32948E+13,7.47E-08,0.001094128,31885.3554,113210794.1,31850.46875,5490,467,-5854.550991,19041,5847,46414,0.537199074,1052644.111,16366,1529,689395,8.46
15/12/2016,9491554,912.1169143,34.42786761,22069236857,18.44213443,13468286.23,6.353316512,0.542578881,-0.155704683,41.01974965,36.1099103,0.97662574,0.024378501,8.18168E+13,6.83E-08,0.001096351,31402.24037,113462188.6,31367.8125,5268,575,46537.55471,18064,4512,45209,0.523252315,2119882.774,17342,1744,691139,7.75
16/12/2016,9149015,1038.981413,30.59438815,22741298919,17.60387945,10459798.92,7.583145106,0.541600276,-0.134223101,63.06515331,36.7588031,0.953897942,0.015856617,8.3637E+13,6.94E-08,0.000962481,31787.00064,113711304.4,31756.40625,5518,374,116951.6838,15200,4228,43072,0.498518519,1379348.38,16129,1459,692598,7.89
17/12/2016,8671716,975.4111733,32.80170079,23258823534,16.81609567,42454142.04,13.67179432,0.541053922,-0.168462259,28.02388979,35.56846092,0.939447744,0.03568384,8.76208E+13,6.71E-08,0.001025209,31995.14545,113957453.3,31962.34375,5165,601,14922.61776,12564,3673,38530,0.445949074,3105235.57,14792,1711,694309,7.65
18/12/2016,8201083,1151.275634,27.72324656,23606372759,19.44282712,12231481.29,5.663322527,0.540440938,-0.124619468,40.30642965,36.81526815,0.984768659,0.024809937,9.05782E+13,6.95E-08,0.000868602,31917.09825,114209468.6,31889.375,5347,313,43303.15288,12322,4091,35711,0.413321759,2159771.271,13456,1417,695726,7.94
19/12/2016,9749227,864.4409162,36.45135777,23061647663,19.45518952,32222119.11,23.30889141,0.539849511,-0.161286245,62.99507525,36.5274683,0.96682582,0.015874257,8.93772E+13,6.72E-08,0.001156817,31510.04511,114456001.7,31473.59375,5806,477,53716.23906,15697,6299,44996,0.520787037,1382396.037,16628,1501,697227,7.69
20/12/2016,9324331,722.3611367,43.90159747,24119294811,29.30678431,26053013.29,18.71337699,0.539203743,-0.177938236,62.57360715,37.01972412,0.973607411,0.015981179,8.92222E+13,6.61E-08,0.001384349,31712.80785,114700018.7,31668.90625,5637,505,731.6367765,15750,4670,43742,0.506273148,1392213.351,16558,2115,699342,7.58
21/12/2016,10739911,578.0682939,54.7473654,23592292635,27.18248596,35413816.69,17.03507482,0.538814511,-0.120352204,41.92043361,39.04613431,0.933878601,0.023854715,9.00799E+13,6.92E-08,0.001729899,31647.71612,114945689.4,31592.96875,5734,563,174426.7628,20997,6913,49739,0.57568287,2078876.499,15826,1742,701084,7.95
22/12/2016,10493957,800.9623632,38.8444056,20418520843,30.22593227,23131306.92,6.935730425,0.538364062,-0.146399756,26.13974328,38.19135598,0.983136877,0.038255923,8.36557E+13,6.74E-08,0.001248498,31112.90691,115184918.2,31074.0625,5596,693,136468.0131,19732,7043,54195,0.627256944,3335093.133,22937,8507,709591,7.768
23/12/2016,9061791,1049.651704,29.67366919,21893017280,20.21464472,135105573.2,21.60282129,0.538755983,-0.223786378,13.94445296,35.02219848,0.922386476,0.071713104,7.75693E+13,6.28E-08,0.000952697,31147.01742,115416197.5,31117.34375,5341,778,816350.6811,14908,4548,43420,0.502546296,6254070.769,17157,4064,713655,7.25
24/12/2016,8173484,1214.395729,25.81752535,22809729790,16.98736621,5435420.999,2.309704785,0.539875275,-0.216426633,37.07178823,35.54145152,0.984334876,0.02697469,7.69653E+13,6.30E-08,0.000823455,31352.69253,115645191.7,31326.875,4817,374,-26573.56275,11110,4469,36820,0.426157407,2353296.852,15106,1543,715198,7.29
25/12/2016,8066811,1322.685013,24.21790154,22736138306,16.88056341,11741422.85,11.07969888,0.538865307,-0.222991727,82.35439672,35.47233731,0.983076205,0.012142643,8.12909E+13,6.26E-08,0.000756038,32032.6554,115878002.2,32008.4375,5008,394,24219.77652,11366,2675,35648,0.412592593,1059724.003,13699,1255,716453,7.25
26/12/2016,7850099,1369.690407,23.12041301,22814139095,18.19241163,16760538.53,20.16436995,0.537950241,-0.21563123,105.0349163,35.88022753,0.945279231,0.009520644,8.08741E+13,6.28E-08,0.000730092,31667.80791,116108381.7,31644.6875,4828,477,-6366.985775,11058,4254,34233,0.396215278,831195.7462,13753,1312,717765,7.29
27/12/2016,9345758,858.8135353,36.39813458,23151973382,17.94512569,30203158.94,21.32032994,0.537252018,-0.224974643,61.65010892,36.11448725,0.950275427,0.016220572,7.925E+13,6.21E-08,0.001164397,31259.21063,116339127.6,31222.8125,5256,550,99610.24072,15747,5450,41324,0.478287037,1416636.564,14339,1437,719202,7.23
28/12/2016,9268709,1000.995307,31.57530443,22821198640,16.89893369,31968598.28,11.01921081,0.536740479,-0.03259978,30.11453612,42.84912146,0.964602795,0.033206555,7.82025E+13,7.33E-08,0.000999006,31606.73155,116572758.7,31575.15625,5020,694,-13339.89283,15522,3578,42312,0.489722222,2901169.498,15062,1857,721059,8.54
29/12/2016,10208087,782.7818373,40.70029321,23045778522,17.62824706,37738087.65,8.26994199,0.53654931,-0.05362268,19.15269946,41.37284687,1.002815627,0.052211961,8.00418E+13,7.17E-08,0.001277495,31859.45029,116838866.2,31818.75,5176,809,170837.3471,16846,4511,45391,0.525358796,4563283.237,15042,2278,723337,8.38
30/12/2016,9839110,708.0055475,44.81091077,22828992564,20.08810003,38681412.98,11.79851967,0.536404096,-0.039635734,26.66797323,41.53592284,1.010281929,0.037498163,8.07242E+13,7.26E-08,0.001412418,31726.37341,117105197.5,31681.5625,4978,566,-27824.085,16240,3779,43379,0.502071759,3278497.139,15501,2163,725500,8.498
31/12/2016,9254746,1092.938267,28.59880081,22281436610,13.7192821,14815569.3,2.329502139,0.535824939,-0.067740538,13.75196253,39.76778477,1.001608915,0.072716894,7.89526E+13,7.06E-08,0.000914965,31256.7238,117361250.6,31228.125,4916,449,8080.715813,13091,4813,40792,0.47212963,6359972.396,15400,2214,727714,8.28
1/01/2017,8495493,1257.749215,25.26222485,22444944918,14.43108276,65442218.19,35.99423363,0.53597331,-0.072666526,48.12297288,39.42033362,0.959463704,0.020780096,8.17469E+13,7.01E-08,0.000795071,31773.54347,117626213.3,31748.28125,5017,433,-73767.68379,13558,2912,38609,0.446863426,1818130.617,13695,1357,729071,8.24
2/01/2017,8834217,1122.226575,28.11834106,22918458370,18.28571419,14796095.9,5.178535513,0.535288772,-0.032689614,30.63330206,40.56756819,0.992462439,0.032644212,8.27869E+13,7.25E-08,0.000891086,31555.14959,117887337.7,31527.03125,5034,590,-2534.054396,13973,5428,39485,0.457002315,2857196.955,14916,1901,730972,8.55
3/01/2017,9821769,784.3709151,40.2453431,23220439902,20.40892786,23207797.23,4.580261763,0.534621404,0.10001017,17.28012088,45.56271956,1.012056596,0.057869966,8.19753E+13,8.28E-08,0.001274907,31567.27659,118168855.1,31527.03125,5414,897,57112.70755,18803,28075,45298,0.524282407,5066915.043,14612,2518,733490,9.786
4/01/2017,10544908,813.5520752,39.50458344,23037250632,17.06499771,83196551.84,10.57892478,0.534608256,0.219263937,11.13745058,50.08680017,1.023490084,0.089787155,8.83222E+13,9.46E-08,0.001229178,32139.03583,118511357.1,32099.53125,6151,1270,195787.8314,18912,6157,50588,0.585509259,7864367.462,17688,3245,736735,11.21
5/01/2017,10206028,913.7722912,34.8575779,22930447499,18.811265,52881650.57,6.546013927,0.535437305,0.144737228,10.84624077,44.3165348,1.0193486,0.092197843,9.10802E+13,8.70E-08,0.001094365,31851.88883,118856597.7,31817.03125,6145,1103,127444.4893,18522,5294,49530,0.573263889,8078450.667,18556,3123,739858,10.34
6/01/2017,9569459,1002.2917,31.3190764,22907913093,14.88454144,85056208.83,11.46559522,0.535466272,0.131478069,11.81553276,42.30654702,1.011586996,0.084634356,8.94182E+13,8.56E-08,0.000997714,31390.85033,119173944.8,31359.53125,5424,863,-141280.578,14806,5541,43696,0.505740741,7418385.807,16828,2796,742654,10.2
7/01/2017,9590295,1057.668365,30.18449407,22757632172,16.32181498,54960346.56,12.48580581,0.536339009,0.117938063,19.91993152,41.45876454,1.000708383,0.050200976,9.43657E+13,8.41E-08,0.000945476,31925.18449,119487574.1,31895,6137,716,-107971.7588,15469,5052,43458,0.502986111,4401826.152,16353,2209,744863,10.05
8/01/2017,9459007,960.4281859,33.02422783,22997373903,16.67640934,8526363.192,3.407636652,0.535817809,0.150438201,35.0563812,43.12771295,1.005058139,0.028525477,9.5895E+13,8.70E-08,0.001041202,31717.39923,119806704.2,31684.375,5488,683,22097.25779,15558,8394,42449,0.49130787,2502133.902,15423,1984,746847,10.42
9/01/2017,9703372,884.9378186,35.91916969,23091635207,15.12851807,56802141.78,12.87451519,0.535599668,0.145962217,19.88845169,42.55695713,1.027461146,0.050280435,9.88159E+13,8.64E-08,0.001130023,31786.23167,120140471.2,31750.3125,6240,808,105549.3896,16514,6345,45910,0.531365741,4411982.972,17012,2166,749013,10.38
10/01/2017,10165883,810.8645742,38.70940401,22532236238,17.85654174,32022990.18,6.976208714,0.53529728,0.170788051,19.12262539,43.37396453,1.010791495,0.052294075,9.8242E+13,8.86E-08,0.001233252,31388.0844,120470441.5,31349.375,6049,634,5418.984166,19845,9451,47852,0.553842593,4590314.237,16033,2138,751151,10.67
11/01/2017,9623613,911.1705407,34.63413431,22676138464,15.09708125,8136827.197,1.762915617,0.534676843,0.10900998,19.02489644,39.83171385,0.997310514,0.052562704,9.86256E+13,8.25E-08,0.001097489,31557.60288,120791143.2,31522.96875,6069,872,-120658.2285,15178,5138,44118,0.510625,4615551.145,16114,2078,753229,9.97
12/01/2017,10275295,851.9739538,37.08306066,22753820557,19.31977961,60828113.31,13.36504516,0.534599429,0.087327514,19.30047508,38.67383708,0.999429795,0.051812196,9.84754E+13,8.04E-08,0.001173745,31593.80181,121099581.7,31556.71875,6114,677,-54842.97658,18797,6436,49214,0.569606481,4551283.784,17244,2284,755513,9.74
13/01/2017,10556817,887.7492989,35.78273198,21748698234,18.68023912,44157648.31,17.69445816,0.534584604,0.132304423,35.21195148,40.37100953,1.004072475,0.028399448,1.02494E+14,8.43E-08,0.001126444,31766.09523,121412367.4,31730.3125,6027,572,70784.26623,19575,5391,49443,0.572256944,2495563.747,16395,1821,757334,10.23
14/01/2017,9096446,1096.298056,28.73932336,22078886681,16.48736127,21791124.42,23.23900754,0.534104476,0.097715309,93.74589171,39.07908023,1.002366469,0.010667134,1.03832E+14,8.09E-08,0.000912161,31506.86432,121722822.2,31478.125,5726,427,82430.89946,13542,3347,40745,0.471585648,937696.0002,15653,2226,759560,9.85
15/01/2017,9113963,1058.386632,29.98149428,22398934723,19.84018216,12625726.62,21.57646484,0.533256261,0.093950492,150.2777941,39.25043353,0.988071024,0.006654343,1.0571E+14,8.04E-08,0.000944834,31732.01274,122037562.8,31702.03125,5048,439,-36025.02262,13745,3874,40473,0.4684375,585161.9678,15980,2190,761750,9.81
16/01/2017,9530705,970.7635724,32.52371341,22395773525,17.23452345,8541894.804,10.6196393,0.532374058,0.073592049,109.3659654,38.95240707,0.988918501,0.009143612,1.05561E+14,7.85E-08,0.001030117,31572.83621,122344302.8,31540.3125,5801,535,-44247.6372,15116,4470,43997,0.509224537,804348.8637,16685,2330,764080,9.6
17/01/2017,9858247,794.8663652,39.42237022,22742343222,16.56196998,47470462.42,30.47933477,0.531705017,0.128043513,56.50191206,41.16284511,0.991755483,0.017698516,1.02115E+14,8.30E-08,0.001258073,31335.51612,122659265.4,31296.09375,5823,620,164389.9355,16929,6864,45471,0.526284722,1557463.861,17444,2514,766594,10.18
18/01/2017,9600646,931.0044157,33.98421364,22420105832,19.1273254,7959888.478,9.119439072,0.531438487,0.143723509,100.8551819,41.90036975,1.014320191,0.009915207,1.03312E+14,8.42E-08,0.001074109,31639.45296,122985532.9,31605.46875,6148,573,-27711.53842,15414,7337,43805,0.507002315,872848.474,16307,2282,768876,10.36
19/01/2017,9558724,1027.467623,31.29528202,22208773721,16.28852595,33244459.61,33.16487765,0.530822709,0.151143925,87.85260535,42.21674438,1.046108483,0.011382702,1.12083E+14,8.47E-08,0.000973267,32154.88903,123318610.3,32123.59375,6034,614,30000.26077,15578,6884,43395,0.502256944,1002399.585,16179,2313,771189,10.45
20/01/2017,9591662,925.9077851,33.64778008,22204685755,14.87323473,127494341.8,47.24387196,0.531369327,0.175153146,32.64401333,42.82963449,0.980348988,0.030633488,1.06261E+14,8.67E-08,0.001080021,31154.74153,123648950.8,31121.09375,6061,589,-698445.3894,16310,9626,45420,0.525694444,2698642.946,17870,2348,773537,10.72
21/01/2017,9092851,1029.040216,30.66392686,22405633901,14.10647832,14250306.55,15.06567411,0.532129849,0.186450745,93.16841683,43.29621129,1.031564966,0.010733251,1.07245E+14,8.76E-08,0.000971779,31554.41393,123988071.3,31523.75,5803,535,-39936.86356,14422,6816,42043,0.486608796,945879.119,16126,2289,775826,10.86
22/01/2017,9803023,883.8347602,35.76865561,22118050371,18.20110622,33062790.09,33.7418152,0.531447795,0.177423758,89.96817015,42.85231838,1.027581876,0.011115042,1.1092E+14,8.65E-08,0.001131433,31613.58116,124330142.3,31577.8125,5921,700,-16190.13871,17619,5722,46051,0.532997685,979875.8572,16266,2542,778368,10.76
